,VL_LMTCARTAOCREDITO,VL_LMTCHESPECIAL
23993,2680.5632398896523,6237.201253176995
23994,2586.895912528613,6250.153179008059
23995,2535.509712531048,6244.71490318753
23996,2632.2712253628974,6134.791542972288
23997,2613.7720058305367,6112.925003723242
23998,2800.528891710537,6229.479730632788
23999,3741.4429093819454,6220.690580552425
24000,2917.072344820302,6862.1235669002
24001,1951.694409163549,6157.090627539116
24002,2578.2486584885155,6096.545590913523
24003,2074.3204679796145,6229.976724026774
24004,2517.4967959310998,6099.80787155799
24005,2201.5680430588222,6221.929401740826
24006,2312.1184959546367,6153.229616140852
24007,2554.5938142918094,6251.778631295122
24008,3105.1728933218283,6328.107567647394
24009,2562.9006459014377,6096.926619405684
24010,2182.989069724823,6263.848348140733
24011,2060.027402163315,6229.671677281009
24012,2061.6574234065974,6230.293691047558
24013,2695.2450408611808,6089.333604576824
24014,2933.569064609913,6221.562490492947
24015,2768.649902872354,6231.226454643524
24016,2636.185216942393,6115.1162278468655
24017,2607.472888176395,6356.677392943782
24018,2563.66321499664,6358.85733003343
24019,1966.883675964275,6130.077332928803
24020,2896.040219786018,6286.991805656528
24021,2298.018623099549,6216.416954494186
24022,2626.0966670551225,6239.693129179295
24023,3023.29431488934,6069.989138606608
24024,2673.539944356726,6245.058112838338
24025,2612.7831724759208,6248.654996127481
24026,2856.4035218571607,6234.319724713399
24027,2928.9646907961105,6075.479616076464
24028,2589.6310893160335,6262.228271979252
24029,2598.8743690840843,6249.457090285536
24030,2539.839900391671,6158.912835141414
24031,1808.2682021380715,6191.7559769507125
24032,2564.8736500442733,6096.714921121176
24033,2609.853915220713,6120.3529583419895
24034,2602.208231565199,6199.480573174859
24035,2530.104909617902,6220.077657200235
24036,2352.190370360817,6288.27680118078
24037,2645.6646572577197,6092.82117915513
24038,1977.7089768336718,6339.37281844008
24039,2469.6591142019115,6286.190190024556
24040,2605.1128590845306,6241.1204156892045
24041,2569.6914228351666,6149.191285290679
24042,2661.798548418008,6636.298972646231
24043,2592.251761341573,6250.000222948878
24044,2520.3508022006713,6361.149296283742
24045,5157.197748713188,16322.227927400327
24046,2986.1146184282416,6227.525059134776
24047,3006.26672036627,6176.208538113928
24048,2578.3781445402356,6242.266353475
24049,2833.6867857620346,6163.179110736508
24050,2550.4129668571213,6252.005469447944
24051,2705.2843138743074,6235.412628150989
24052,2705.1399157459596,6235.577148239131
24053,1955.5836372520662,6235.684381275275
24054,2376.887973371161,6253.35459722171
24055,2677.7736239933056,6195.076087108338
24056,2760.729146239879,6231.622456799672
24057,3406.5657171635585,6189.50291416678
24058,2864.909832658118,6183.60960346994
24059,2826.4755882244394,6228.295855519107
24060,2627.9575380209035,6247.714350096129
24061,2636.757722847844,6246.840022525338
24062,3235.0435597483406,6321.185661590234
24063,2617.9771485897522,6240.245000375433
24064,2727.3796634413816,6192.38631279354
24065,2727.3796634413816,6192.38631279354
24066,2908.213499465519,6181.861715965394
24067,2646.7274169387338,6092.1548065129255
24068,3179.4878188316297,6169.701985390607
24069,2610.4685049772556,6248.562121809597
24070,2313.888245660929,6109.738110151617
24071,3153.215132348904,6207.811636611954
24072,3307.0461837666153,6315.104136501258
24073,2093.4619107929725,6175.336091714412
24074,2713.744280199759,6193.149329046137
24075,3764.5131820586166,6176.646737881098
24076,2617.4234888872797,6240.410619220427
24077,2782.194933505796,6085.673268041832
24078,2596.0818789228624,6241.494378389481
24079,2576.5446793965507,6096.359119234601
24080,2717.836664184245,6088.083689430584
24081,2595.6179858838145,6241.4534788405645
24082,2615.1461433618206,6238.681799517722
24083,2555.825231555372,6252.028820337002
24084,2896.1907564927296,6301.882608287148
24085,2637.0208011617765,6354.626158964769
24086,2783.0237955608745,7132.052777191655
24087,2343.0724564335264,6269.4385099710835
24088,2300.4715641854364,6477.380981489972
24089,3831.532248262121,6171.439705013688
24090,2591.378761750381,6252.545034932617
24091,12144.237435470926,6355.497877585245
24092,3540.766136952455,6186.888823741553
24093,4549.129692297609,5984.431877300205
24094,3671.2966776254657,6177.192535066215
24095,2853.447361694226,6226.143375560289
24096,2591.2441182394423,6249.894897196006
24097,2589.258966524167,6619.558987149664
24098,1940.6482775095253,6132.667634889104
24099,2595.1388760057653,6095.386312782081
24100,2605.116006740165,6240.984693766468
24101,2567.9602697225523,6105.004239989183
24102,2639.917549736697,6197.633602274832
24103,1739.555459037379,6143.280467292795
24104,2597.3130761868456,6241.377752340782
24105,2597.2255116930587,6095.338909418171
24106,2506.633346587041,6206.007345585965
24107,2541.2224520008726,6202.779671513371
24108,1953.7445595898066,6130.854310279059
24109,2541.3410344884687,6098.653552310053
24110,2530.029978770196,6359.2048614935375
24111,2552.7347490681077,6251.888659593242
24112,2656.0935093288426,6237.506715595837
24113,4555.448407482098,6125.111397134068
24114,3795.0897119589,6169.915174162607
24115,2670.8658258213286,6195.138915201255
24116,2781.445401829144,6608.052418762767
24117,2586.7985870346834,6250.159029620247
24118,2720.9200062654572,6088.018690792215
24119,2640.7920348217663,6238.474347838533
24120,6653.721140473413,5879.54471748798
24121,2262.9439140121367,6270.455500050895
24122,2352.262594810696,6212.289846171961
24123,2971.643695774836,6596.251934643494
24124,2530.983269176216,6253.150077823759
24125,3951.3892498306836,6540.91928506212
24126,2603.3354898210673,6249.192630733812
24127,2585.3966713133314,6242.136282185365
24128,2556.387106723488,6251.64836483652
24129,2965.0747959786754,6229.347950754067
24130,3041.3600148379364,6225.379013413734
24131,4022.7583283613158,6228.48359081415
24132,3105.971096581082,6098.563096733319
24133,3716.2574868273487,6291.009399439107
24134,2382.422939895944,6260.120931158699
24135,3134.7836248051626,6589.1463693479445
24136,2563.576054716831,6138.764228380643
24137,2886.603123792941,6078.1569892700945
24138,3210.0029349367433,6207.881376740134
24139,2574.3799686969164,6096.559019713587
24140,2605.5986972753644,6094.688491586963
24141,2606.6697191237904,6304.063030886804
24142,2548.594674197967,6359.046984228746
24143,2620.197841189344,6093.883400763969
24144,2681.6317061337154,6195.446412973619
24145,2521.865693833391,6245.396320969646
24146,2570.459150296916,6358.271168790152
24147,2690.3462163801805,6718.078613859829
24148,2576.1389244585766,6096.159494159038
24149,18419.938334223338,5224.501871725928
24150,3967.442790991943,6016.448903379542
24151,2752.7221564138304,6085.891099621636
24152,2597.361676552644,6241.414441169412
24153,3564.0138135317793,6299.82701613081
24154,2587.832201790575,6250.103343647161
24155,5138.869108549214,6497.361550171145
24156,2592.9832187508423,6249.823949141843
24157,3544.4469079550104,6300.496574240921
24158,2806.857751790844,7653.385532039485
24159,2600.4693212982374,6248.5486916031605
24160,2730.014907212356,6223.302896374752
24161,2792.9361726033185,6266.481118232426
24162,4099.679712609691,6156.938659777412
24163,2963.816036426703,6256.615951513549
24164,2549.347428522233,6252.346172657744
24165,2405.5202813831497,6141.923077970755
24166,3585.7375292943166,6040.40332894193
24167,2752.447438415387,6246.601909752177
24168,2696.0749226024022,6087.496232943928
24169,2914.067340136197,6222.469775979933
24170,3091.5906523301596,6623.382142730937
24171,2730.273330746912,7134.978371477797
24172,2581.301460674236,6356.9613459795555
24173,2640.0490880863117,6092.306416953516
24174,3104.9330146687334,6851.9090939427115
24175,2426.456639218114,6103.458111083519
24176,3074.402430546538,6066.964945173449
24177,4411.3460962978625,6097.8373758874895
24178,2120.730142673896,6121.3086313706735
24179,2706.854393681118,6088.844909007356
24180,3066.975326473619,6067.891274114733
24181,2681.373295593363,6238.338536380973
24182,2574.24258801127,6250.581209179832
24183,2516.67522208874,6099.669014791962
24184,2516.430808500718,6099.682425169051
24185,2551.467837382051,6097.910410692314
24186,1642.7240355300294,6253.607002388386
24187,2513.9370753428,6204.560737255979
24188,2216.0970477125843,6221.077463673719
24189,1909.3279349113266,6238.878244379779
24190,2616.1848460583487,6094.188658602872
24191,2554.539448240056,6097.455516897069
24192,2537.2838864808964,6098.47066722618
24193,2567.6631053676692,6149.2605435502655
24194,2592.1532909515017,6241.720210411309
24195,2537.0213090511943,6098.743579736157
24196,2597.7722549601003,6095.2939348846685
24197,2335.415913815525,6370.407503296522
24198,2488.0926311360454,6246.796166493661
24199,6757.134831648118,6003.433574162318
24200,2821.665793807419,6228.367459621937
24201,3137.0816928755994,6327.340181470447
24202,2714.1596955157643,6097.987035482162
24203,1971.273544259659,6129.8311653649025
24204,1579.05914713246,6152.430759611541
24205,2577.354789826213,6117.359699419073
24206,1830.0146822576564,6243.393571026109
24207,3908.495549490305,10210.518788903848
24208,3263.6344139664225,6911.664078039916
24209,2666.8169622814667,6110.983160512166
24210,2831.1531777063037,6227.659703083792
24211,2663.693839657229,6439.122791476839
24212,2559.522660290681,6253.636784348099
24213,2600.381486802192,6241.406226845657
24214,2873.8307742999446,6122.203047648798
24215,3687.593673113774,6029.98149972026
24216,3790.8494962290297,6709.0022326943745
24217,2710.0107557300485,6234.272738530584
24218,2680.8993314496106,6236.26044696378
24219,2688.280689510247,6110.772412007529
24220,2131.202953949734,6281.159772928583
24221,2687.8575671863605,6236.283202121286
24222,2565.198830981161,6242.067365459519
24223,3797.7687507899536,7072.126426833826
24224,2691.785629414823,6351.28250590788
24225,2166.1473699972385,6264.792183196393
24226,2595.145005376549,6241.622240341065
24227,2453.1431425575797,7672.35317441749
24228,2551.626638902249,6359.862040778667
24229,4155.309453121081,6007.241591030596
24230,2650.554397271167,6238.576817981872
24231,3014.2223922646667,6071.452424414237
24232,2826.5477555653138,6381.348295760474
24233,2727.2059289546874,6089.114220320255
24234,2731.2208335312216,6191.860224157551
24235,2908.5032894726824,6182.617180623651
24236,2590.78366004679,6242.027305005808
24237,2586.6982543143604,6250.165746218602
24238,2567.828361518115,6096.324439349552
24239,3675.6242221620364,6184.94006177573
24240,2496.6253162799817,6101.776713357776
24241,2618.78032202327,6248.344309924445
24242,2679.8835841589894,6255.307248143023
24243,2720.2191089953167,6263.784198558208
24244,2608.3360201162805,6240.891436353086
24245,2790.834960875946,6346.008625375179
24246,2614.3870001874643,6240.153183694726
24247,3013.7592009800615,7192.306306562886
24248,2065.1246718345405,6176.745971037883
24249,2624.2887903080473,6093.767955672394
24250,2339.8681491984307,6135.346842428011
24251,2634.041610754198,6239.40666213365
24252,1967.8249094756961,6549.746585758412
24253,3005.2122666468176,6071.710218152028
24254,2560.4432685023066,6243.501574210579
24255,2247.8405699603927,6260.017098871591
24256,2555.34158456405,6243.641118024568
24257,3130.5765891168894,6063.22694381871
24258,2592.9485042665638,6241.739045273755
24259,2593.7842892976796,6249.4109816004275
24260,3194.4131046325324,6205.383402287796
24261,2305.093899574418,6108.563207530959
24262,2792.458538006533,6081.069618599218
24263,3598.5176558628273,6528.533264217988
24264,2560.4391763890535,6244.156179556782
24265,2747.4971210049002,6232.421635978771
24266,2586.6136114094543,6250.170084447884
24267,2878.456234367369,6388.292291596116
24268,2691.7591539444356,6235.218376188817
24269,2640.547195775762,6238.7961568013125
24270,2649.8130484806356,6144.171662423802
24271,2591.4535571301085,6095.461466898741
24272,4287.146263302659,6180.877090764862
24273,2612.5868188366217,6198.736126302463
24274,2701.3337668547792,6238.6081651766535
24275,2608.353921371201,6240.974698412661
24276,2822.7674215600928,6868.397538365451
24277,2587.422839805242,6208.685662819924
24278,2141.3017126222844,6120.337309743803
24279,2319.2045368265794,6215.622022136241
24280,2507.027525362716,6100.385779941339
24281,1962.9216949586282,6130.454352263071
24282,2539.324195870419,6098.332447701061
24283,1922.1461511972352,6132.929139652843
24284,2589.077163126783,6242.220686539458
24285,2552.569292821651,6097.559471106368
24286,2539.094300227395,6098.466700916626
24287,2652.54344793407,6196.646829043924
24288,2540.2358783106165,6098.586405643574
24289,2534.0695729426757,6133.31693738178
24290,2294.0904221067563,6112.956017088693
24291,2516.6301517837487,6204.382744161836
24292,2567.5548796369026,6250.985078865453
24293,2785.445984953436,6229.888726852485
24294,3292.2610121294715,6199.586863939882
24295,2590.9496972779707,6249.931818887745
24296,2305.1187940171526,6215.037773703811
24297,2611.6379924737926,6240.741068323683
24298,1926.4618214193724,6132.493646345371
24299,2776.8840343826328,6085.0218277277745
24300,2791.7140944950493,6187.622522194207
24301,2793.493048120958,6238.979874699547
24302,2695.309241855723,6235.548969981601
24303,3916.5920026184085,6163.529136577886
24304,7297.268536238944,5974.9481399567485
24305,3107.5513703510974,6211.64847150899
24306,2514.872785703859,6125.829690844688
24307,5208.100676356711,5947.002179347007
24308,2591.203432891185,6249.911503798813
24309,2579.2355338265093,6096.475846043549
24310,2592.579213894379,6249.826598525641
24311,2774.6962231393168,6230.841723137666
24312,3790.4562966028357,6024.491734118449
24313,6512.388550480895,6016.1621995028245
24314,2548.408687212564,6253.898181492731
24315,3468.6772635475727,6188.449470493608
24316,2555.769362549118,6277.091783083091
24317,2638.118319467526,6407.290219981586
24318,2197.4599698289894,6195.6988461944
24319,2960.9918688913194,6598.734222983354
24320,2635.8758444321033,6270.2306847252485
24321,2180.7613175743545,6148.0961381563075
24322,2647.418538755617,6238.480972870235
24323,2169.1285885495736,6223.3927145772805
24324,2346.357449712464,6214.58111299828
24325,2574.65701464729,6096.73182402925
24326,2654.254224465931,6092.05150010695
24327,2336.5401894752013,6214.575764902714
24328,2568.4820375712966,6253.930181103104
24329,2585.377612675463,6201.654594588387
24330,1645.0793338202645,6253.315354736282
24331,2574.1595496081527,6096.250615832738
24332,2563.102759231255,6243.1552743542625
24333,2727.7897135413505,6234.142705734483
24334,2593.526747089164,6278.841509849128
24335,3838.031211665865,12334.287869340664
24336,2584.7900554257985,6250.111843684069
24337,4226.732305794823,6522.064730219455
24338,2787.740930936049,6230.177676129773
24339,2586.625409604928,6250.169419026687
24340,2659.392747177684,6091.350239210775
24341,2918.8083173746463,6231.501645692182
24342,2631.9388145682547,6354.753177803214
24343,2637.7115498498606,6197.216300196191
24344,3585.8733974034217,7651.60635296805
24345,2725.4401514472625,6192.429718717641
24346,2550.6742485925574,6252.26147927579
24347,2523.1439334350166,6245.505767293999
24348,2562.236761279527,6205.739095090389
24349,2674.417496433826,6109.445869796379
24350,2925.549283393642,6906.780761847133
24351,2829.9778818312957,6085.135806000024
24352,2649.8989677866366,6091.575639350965
24353,12425.322756110225,5692.94324559712
24354,2571.86350633344,6115.065899601426
24355,2740.2997480253375,6113.0524681340885
24356,2562.895266989472,6243.180081601934
24357,4194.246803408825,6112.55314833656
24358,2568.561624622132,6250.973986309722
24359,2387.713330508402,6106.299322150294
24360,2549.041054627531,6244.371334845343
24361,2193.3071251200836,6116.802807182579
24362,2685.2268451509453,6089.869550225391
24363,3950.862430800332,6160.616180250017
24364,2787.669933632523,6123.891075907074
24365,2672.725541515753,6236.705029954289
24366,2082.1247723102897,6269.81937011497
24367,5074.871325825287,6482.750267262542
24368,2614.979912249523,6094.057311983419
24369,2688.623674633244,6141.88056056667
24370,2814.926320549948,6228.1887421455385
24371,1980.5530259006398,6129.351941959857
24372,2364.256573951719,6371.111890325552
24373,1930.726385190766,6132.257042446907
24374,2137.936051336772,6154.251838500874
24375,2715.3722090699544,6234.403483203752
24376,2589.207106442221,6242.050481992571
24377,2493.6570813427684,6315.550387685339
24378,2582.067998072506,6096.347982247487
24379,2512.9817618990073,6204.623044186732
24380,2546.3721476666706,6202.957175127575
24381,2548.9285846076973,6202.518378829643
24382,3209.1102157706146,6214.99841176825
24383,2585.1507674657682,6242.468862726368
24384,2562.1077756456452,6358.942423694556
24385,2059.5871632477747,6124.904057065975
24386,2568.9734138618164,6201.533551571565
24387,2045.5270187775773,6231.376224052963
24388,2321.280618584119,6215.970726694131
24389,2614.3249644886064,6240.3968406508675
24390,2588.561614183778,6095.290887213022
24391,1847.2312450770023,6242.032027356131
24392,2553.0539151234366,6243.7309235415
24393,1919.3670577832281,6245.694386770694
24394,2789.1372159607536,6188.332277354597
24395,2585.2199491280962,6242.186850096444
24396,5254.150248831176,6538.599449655281
24397,2705.4649149657944,6234.9115139876085
24398,2305.2120790273457,6269.642090351012
24399,3683.6089299830446,6136.716389361858
24400,2878.832299371779,6224.746584282008
24401,3094.4875965171846,6211.33680473129
24402,3759.0748303104547,6131.40295461482
24403,3376.2178844600367,6290.712317792344
24404,2426.5140827922387,6103.980783498386
24405,3244.370158025246,6057.06670568031
24406,2565.7795846884346,6243.319069369451
24407,3228.5689634844566,6193.826621069224
24408,3968.73665736823,6159.558289238124
24409,2324.3141514946956,6255.084011741356
24410,2590.034415921943,6241.732584586285
24411,3141.3048319592585,6217.7209102094375
24412,2707.8082565074337,6230.408799046806
24413,2641.9200506072434,6247.114039545385
24414,2612.7359511616887,6248.688717734133
24415,2906.2614686281336,6231.494557893827
24416,2588.915025419931,6250.038079041594
24417,2674.7788903326764,6258.931435362073
24418,2592.8553591672817,6249.81654865873
24419,2680.1489627434407,6236.939400805478
24420,3221.6123936359127,6057.747279516022
24421,2697.935453929738,6235.174121738584
24422,3125.4925854770936,6596.397368701899
24423,2608.5166369610265,6240.416536815117
24424,2209.2771330901496,6640.869642561336
24425,3031.8299885517367,6595.232383923523
24426,2895.45696388552,6339.154665272496
24427,3251.7847396569587,6319.145701437686
24428,2715.7158414347855,6243.083186840546
24429,2602.9950833406315,6249.190254574476
24430,2294.9614008092217,6256.1059327908
24431,2585.9933253044305,6242.423765084432
24432,2570.985971083907,6201.2029938041405
24433,1862.6459031333115,6345.907520318717
24434,4146.657539109157,6165.956787868697
24435,2585.6358068572486,6200.1880085133025
24436,2568.9531279814246,6096.751310547155
24437,3084.269678550532,6245.720814906642
24438,2607.0549098274396,6240.46956005857
24439,2618.213607031535,6093.694770242112
24440,4392.164691481148,6099.015311510745
24441,2636.3627517476875,6093.006028878865
24442,2802.543728609767,6225.969847551909
24443,3057.5283418487306,6068.871458228002
24444,2678.827607156072,6142.537470164424
24445,2528.714367877331,6360.002516846382
24446,3007.0444329648417,6178.938141711748
24447,4203.535020249703,6526.51100435785
24448,2596.3237419026154,6241.442427622275
24449,2589.348741229234,6241.410032913811
24450,2568.7735690195223,6243.180393875313
24451,2579.437373201104,6240.464381413194
24452,2610.325974181026,6097.316396495291
24453,2118.368271175476,6287.506728234589
24454,2414.503433123955,6251.225984493682
24455,2587.411802436832,6250.122335958955
24456,2833.7764113314665,6243.006340621606
24457,3321.6524398933007,6582.975008371432
24458,3014.8028882622666,6281.687460163194
24459,2631.7984025647042,6239.362786091606
24460,2653.2725308318536,6256.221051956759
24461,2575.520972221132,6104.634924925975
24462,2401.2038570404575,6106.283957304621
24463,2522.630311146705,6099.213737003494
24464,2586.789082352253,6096.006011262872
24465,2615.2877887623313,6100.833173814668
24466,1867.023146056259,6158.346450654272
24467,2247.6812296387147,6392.424717140974
24468,2628.239109220393,6239.293135861493
24469,2562.7893356022796,6251.636009848784
24470,2552.3435930877768,6202.525215488882
24471,2566.9948184576438,6129.556988603892
24472,2588.19282460948,6147.945896330023
24473,2641.1293207416084,6125.366211034342
24474,1610.408991931539,6176.398901631288
24475,2577.30742895037,6096.113596079611
24476,2584.522453389605,6261.6891571335045
24477,2622.555151478045,6165.771614389908
24478,2178.7660848445244,6272.224509994154
24479,1908.5302369999495,6146.390779006926
24480,2547.2220118345917,6252.330269669985
24481,2571.4866407650316,6242.090248285362
24482,2520.2507151859727,6099.970817904408
24483,2585.5565279796324,6200.84666205381
24484,2632.6831244927507,6252.426900759807
24485,2830.2122563525018,6227.333760302446
24486,3867.927520528852,14456.342303295238
24487,2588.1531007861395,6250.080426909546
24488,2587.8360436900107,6250.096985400818
24489,2557.4960952677834,6243.417139182457
24490,2639.335171569597,6238.425481521252
24491,3063.0769724588836,6214.541507159714
24492,2580.370643156836,6242.06653989107
24493,2645.0868379032454,6252.015649817686
24494,2684.3312603376035,6194.522870296366
24495,2620.012504227653,6248.194956874563
24496,2089.420805049721,6332.45931954334
24497,2475.449199189293,6101.283439480863
24498,2897.56370968352,7127.200481367252
24499,2594.4069056856606,6249.72320706018
24500,2837.7943904752724,6080.4890258123105
24501,3765.645934493548,6554.39137526506
24502,2596.4660427346557,6241.232925018861
24503,2621.168410453208,6239.901581332005
24504,2738.575779682701,6086.788379419545
24505,2642.7497419929127,6197.619993859741
24506,3351.2696939282287,6840.508624589278
24507,2588.0925477060673,6249.8658900992405
24508,2588.842933895957,6250.0450356433785
24509,2040.5162059137863,6271.6562170162015
24510,2042.2233691762926,6279.99969488575
24511,2757.124704679694,6093.349610977895
24512,2703.4185933398785,6193.351626239701
24513,2590.163009190903,6249.974207436228
24514,3305.7146776883837,6158.021338341424
24515,3007.4170210593106,8168.01115744638
24516,2682.57126519817,6236.1420835025
24517,2652.515633736516,6237.907793147994
24518,2261.271597142765,6323.05269523584
24519,2589.916337525414,6241.828288671219
24520,2651.2659272051615,6125.838276145498
24521,3088.507432911614,6212.1909231190375
24522,1872.7553107636136,6187.77426786793
24523,2584.8988308017947,6250.084542168544
24524,2611.3047370076547,6108.673113057153
24525,2586.7901013927685,6250.159557190274
24526,3076.7079363221537,6590.744926388426
24527,2608.8464086790846,6251.35440570421
24528,2683.524440640686,6251.029157323894
24529,2584.2922150019303,6096.030586442671
24530,4586.666597292126,6125.38622339658
24531,2711.6405133461253,6628.881189068964
24532,2834.0365130291525,6082.232792482435
24533,9572.737135617204,6170.143919551646
24534,2289.0372003262514,6216.834532845083
24535,2730.3779255848326,6087.295226491123
24536,2504.3252062542433,6265.163084640033
24537,2305.53806628585,6133.376069673126
24538,2160.0665848932963,6171.355647253734
24539,2644.071409491714,6354.26792032654
24540,2586.3368702736097,6214.9364754158905
24541,2591.1244671143418,6241.723068669822
24542,2808.1388307669863,6228.575270906781
24543,2707.67921052029,6234.963534072217
24544,3546.7484066740394,6187.36251943047
24545,4992.370454363696,6387.909270883193
24546,2594.770909639713,6372.211749139053
24547,3027.094740243276,6177.289928966973
24548,2544.0064460665385,6140.245996420817
24549,2770.4338342104006,6085.570204318624
24550,2088.8371652855467,6123.125016358729
24551,2556.874651327417,6374.275836839577
24552,2599.572568200375,6241.203194219772
24553,2722.0680042261856,6233.8476614584015
24554,1931.5614300465495,6236.811028838904
24555,2007.5090304558726,6127.906555917533
24556,2547.6470138622863,6098.260198977337
24557,2511.3985049556923,6204.847607598264
24558,2568.152549092937,6262.50093396079
24559,2578.2824598792354,6115.868974989202
24560,2699.770909183171,6141.710122163445
24561,2590.1472868055534,6261.385286790874
24562,2344.6318487241524,6135.282402728758
24563,2583.866031414206,6261.702612366442
24564,2596.1260529015435,6095.181855637844
24565,2553.035388551417,6099.950856035672
24566,2357.950567591125,6370.358602353716
24567,2630.8654718662533,6239.360712045584
24568,2062.4079304737543,6270.99941977983
24569,2516.641515709636,6204.444676025623
24570,2054.8172582391467,6282.432322545991
24571,2523.967264060447,6243.449408108735
24572,2146.3343876106596,6120.346085645394
24573,2560.0174272901486,6254.303731381403
24574,2563.221870063398,6097.333310600169
24575,2541.3536894777767,6098.227614804603
24576,2715.810584027144,6234.012267599156
24577,2603.8422987700355,6249.173133964727
24578,2586.0097802633873,6095.819199986288
24579,2572.954162465536,6250.738088306786
24580,2313.039516553767,6271.487794172577
24581,2664.4281163517876,6237.754832830208
24582,2549.794564214943,6098.152948806167
24583,2468.1102043313813,6099.661074208425
24584,2848.8823914469085,6080.251584177984
24585,2570.7430921760983,6250.834297460615
24586,2595.611472993654,6241.661644058193
24587,2202.2650566019634,6385.240919125463
24588,2168.7806044385784,6379.861940049319
24589,2870.720051972248,6225.363569204429
24590,2674.5497484307207,6195.198721417046
24591,2664.7985116405384,6237.017954951885
24592,2392.2823854809644,6106.548143566242
24593,2565.522034104329,6095.9379728114
24594,2732.261691568486,6192.0259392998605
24595,2671.8211565384595,6090.633058788798
24596,2522.0097385692015,6097.867200702403
24597,2211.9332663052032,6115.575417243134
24598,7427.572710242992,5817.114136604252
24599,2572.4477165678,6201.221723059196
24600,2538.1738036226084,6359.806666937103
24601,3386.7818418305737,6260.157321023006
24602,3047.553962141758,6330.0787656628545
24603,4266.13171818613,6002.91873719742
24604,2607.1517207281913,6102.7275751061625
24605,2602.2248368759315,6249.286392913821
24606,10129.751566794024,5937.581375596542
24607,2643.831272562295,6247.03744942931
24608,2901.182554523492,6231.393598773384
24609,2594.3114644894495,6249.709552520913
24610,3579.251701143376,6193.604282346963
24611,2744.270275807132,6094.792180999922
24612,2679.3041332800153,6194.7521773784465
24613,3247.3263939389494,6208.36927063439
24614,2703.4190967849568,6350.8516294250585
24615,2704.472772455899,6257.228959464269
24616,2556.1832814737827,6251.681970444548
24617,2679.870478732965,6244.64595935349
24618,2145.3906258363313,6134.693552949657
24619,2072.240486196981,6228.918799682091
24620,2943.2737116552403,6108.162038648956
24621,3213.739820297753,6205.345370099098
24622,2536.9178350265615,6244.8700021498325
24623,2696.1216166036984,6235.513090211175
24624,2707.1817273113325,6279.933827875966
24625,3288.6460685897455,6160.08301990292
24626,2736.9123597711127,6087.458096591424
24627,2553.7031454355506,6201.820176223446
24628,2601.7397391877857,6241.147703240761
24629,2606.291063794977,6248.766583844748
24630,2606.291063794977,6248.766583844748
24631,3196.7782151132246,6320.47612625228
24632,2680.937062610802,6194.939871313728
24633,2708.4094739430234,6234.679581221113
24634,2177.5949717250296,6222.958293873046
24635,2937.1831052290977,6241.678096036088
24636,2657.985567601652,6091.2035500940665
24637,2821.9331923839522,6241.417745586134
24638,2664.6598234441344,6237.442617767418
24639,2595.224418295837,6103.458125519163
24640,2651.131273683074,6256.701881480015
24641,2538.127546985774,6098.4102796649995
24642,2992.1632718102182,6177.957212234476
24643,1956.5709881057533,6276.987434312944
24644,2534.8932340162164,6098.893556485801
24645,2252.8836008085136,6376.1383089052415
24646,2665.141050362155,6195.757652618082
24647,2545.0262504000034,6098.09135512507
24648,2937.9883370555913,6075.071872655635
24649,2591.4157505037797,6249.898646326271
24650,2527.2915666179406,6125.279009258621
24651,2568.608823228054,6104.974626431191
24652,2012.3579179601447,6127.704413512446
24653,2086.3116157789545,6175.696558789761
24654,2600.042076451693,6127.593581560297
24655,2552.6404566679194,6097.670367886248
24656,2575.205051023917,6096.702485934942
24657,2575.7444485902233,6096.610375566515
24658,2613.1977365108596,6240.567884855595
24659,2568.246444541895,6243.113654309529
24660,2574.6622400532824,6096.728218105983
24661,2584.464439496693,6242.344540162888
24662,2008.2156730278407,6127.744666912227
24663,2145.469789151789,6277.930920841684
24664,2591.2268872789787,6249.917018307276
24665,3168.7870157179927,6168.362476108259
24666,2628.159203500138,6239.535989526596
24667,2043.6786636402564,6125.885527634466
24668,3316.847134682517,6220.763567744917
24669,2684.9847636868612,6104.694557014656
24670,8602.097107701611,18437.85979130858
24671,2896.353843129594,6242.102777627827
24672,2809.374053457973,6228.4431785720435
24673,2599.210267149061,6115.572182867208
24674,2604.237822331279,6249.174898884886
24675,3817.3932173735725,6170.453552176032
24676,1828.7163587267264,6274.495233905682
24677,2539.8745963607967,6098.5095992237475
24678,2585.9670440971195,6242.261117973595
24679,2620.867976352932,6241.278535907145
24680,2552.0246102074,6150.797181138804
24681,3258.449584648789,6058.718168360921
24682,2736.7909504737454,6241.18587124657
24683,2188.2856592363696,6169.889745101194
24684,4303.025274859373,6106.695706209155
24685,3625.7664252691275,6301.851722235425
24686,2708.6518401718254,6193.5023703077995
24687,2628.5020470059926,6239.43538394911
24688,2592.6837637668577,6096.045600954807
24689,2654.0619182788946,6237.826874259855
24690,2636.676879502537,6092.54465089648
24691,2567.747085312121,6276.774969973168
24692,2009.1556916717373,6252.548793448566
24693,4888.798358254524,6114.197255234872
24694,2566.1753645830822,6096.567464063998
24695,2669.6953257790897,6255.585457488309
24696,2718.0260616852174,6383.08969837242
24697,2626.237558208671,6260.242702435513
24698,2993.354447834326,6218.3068670476405
24699,3193.8458587128234,6165.7473850820015
24700,2646.938688547617,6245.787388594197
24701,3870.189897783369,6056.800241928642
24702,2678.3079580283243,6236.3499552087305
